2026/05/28 21:39:17 [recon] runtime_config detected_cores=12 free_ram_gb=3.26 computed_workers=36 max_workers=36 env_override_used=false gomaxprocs=12
2026/05/28 21:39:17 [recon] starting server on :8080
2026/05/28 23:41:45 [scan] streamed subdomain: self-healing.api-alb.us1.api-lb.twilio.com (alive=true)
2026/05/28 23:41:45 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:45 [scan] streamed subdomain: wireless-services-tmobile.prod.twilio.com (alive=false)
2026/05/28 23:41:45 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:45 [scan] streamed subdomain: flex-support-backend-ct.us1.twilio.com (alive=false)
2026/05/28 23:41:45 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:45 [scan] streamed subdomain: litellm.ai-services.corp.twilio.com (alive=false)
2026/05/28 23:41:45 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:45 [scan] streamed subdomain: microvisor-debug.us1.twilio.com (alive=false)
2026/05/28 23:41:45 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:45 [scan] streamed subdomain: snm-emr-gateway.classic.dev-us2.twilio.com (alive=false)
2026/05/28 23:41:45 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:45 [scan] streamed subdomain: chunderw-vpc-gll-de1-tnx.twilio.com (alive=false)
2026/05/28 23:41:46 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:46 [scan] streamed subdomain: tokyo-ix.us1.twilio.com (alive=false)
2026/05/28 23:41:46 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:46 [scan] streamed subdomain: portal1-contractor.corp.twilio.com (alive=true)
2026/05/28 23:41:46 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:46 [scan] streamed subdomain: studio-e1s86k0cnigzpg-us1.edge.prod.twilio.com (alive=true)
2026/05/28 23:41:46 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:46 [scan] streamed subdomain: 6e6bf52e663c0b57e36f94073df8f9f512d908dd.console.dev.twilio.com (alive=false)
2026/05/28 23:41:46 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:46 [scan] streamed subdomain: da55cc51c1eab8c4447cfaaef6a1252a465a1cd2.console.dev.twilio.com (alive=false)
2026/05/28 23:41:46 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:46 [scan] streamed subdomain: sydney.stage-us2.twilio.com (alive=false)
2026/05/28 23:41:46 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:46 [scan] streamed subdomain: o1.ptr6334.notify.corp.twilio.com (alive=false)
2026/05/28 23:41:46 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:46 [scan] streamed subdomain: cadence.prod.twilio.com (alive=false)
2026/05/28 23:41:46 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:46 [scan] streamed subdomain: admiral-role-templates.corp.twilio.com (alive=false)
2026/05/28 23:41:46 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:46 [scan] streamed subdomain: umatilla.dev-us1.twilio.com (alive=false)
2026/05/28 23:41:46 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:46 [scan] streamed subdomain: sydney-ix.ie1.twilio.com (alive=false)
2026/05/28 23:41:46 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:46 [scan] streamed subdomain: admin-api.us1.twilio.com (alive=false)
2026/05/28 23:41:47 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:47 [scan] streamed subdomain: can-sg1.service-catalog-temp.twilio.com (alive=false)
2026/05/28 23:41:47 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:47 [scan] streamed subdomain: login.flex.dev-us1.twilio.com (alive=true)
2026/05/28 23:41:47 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:47 [scan] streamed subdomain: api-auth0.stage-us1.twilio.com (alive=true)
2026/05/28 23:41:47 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:47 [scan] streamed subdomain: pstn.umatilla.dev.twilio.com (alive=false)
2026/05/28 23:41:47 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:47 [scan] streamed subdomain: vnv-pipeline-coordinator.dev-us2.twilio.com (alive=false)
2026/05/28 23:41:47 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:47 [scan] streamed subdomain: 5d4c010cef91f2e601e0d91f87da3ce066c8fed5.console.dev.twilio.com (alive=false)
2026/05/28 23:41:47 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:47 [scan] streamed subdomain: ie1-ix.jp1.twilio.com (alive=false)
2026/05/28 23:41:47 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:47 [scan] streamed subdomain: presto-default.prod.twilio.com (alive=false)
2026/05/28 23:41:48 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:48 [scan] streamed subdomain: studio.twilio.com (alive=true)
2026/05/28 23:41:48 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:48 [scan] streamed subdomain: owasp.waas.corp.twilio.com (alive=false)
2026/05/28 23:41:48 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:48 [scan] streamed subdomain: demo.twilio.com (alive=true)
2026/05/28 23:41:48 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:48 [scan] streamed subdomain: 478ead34d968ce62dd331366e657386ee825262a.console.dev.twilio.com (alive=false)
2026/05/28 23:41:48 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:48 [scan] streamed subdomain: dbbf3e49763cf48fc5ba4672db2476c7d1416226.console.dev.twilio.com (alive=false)
2026/05/28 23:41:49 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:49 [scan] streamed subdomain: conversations-e1usnnijd6askq-us1.edge.prod.twilio.com (alive=true)
2026/05/28 23:41:49 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:49 [scan] streamed subdomain: stage.dev.frontline.stage.twilio.com (alive=true)
2026/05/28 23:41:50 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:50 [scan] streamed subdomain: _etcd-server-ssl.twilio.com (alive=true)
2026/05/28 23:41:50 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:50 [scan] streamed subdomain: messaging-webhook-testing.us1.twilio.com (alive=false)
2026/05/28 23:41:51 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:51 [scan] streamed subdomain: web-console-e2silsm3huxvl.ewh.stage.twilio.com (alive=true)
2026/05/28 23:41:51 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:51 [scan] streamed subdomain: ie1-ix.ing-us1.twilio.com (alive=false)
2026/05/28 23:41:51 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:51 [scan] streamed subdomain: dp-estest-kibana.stage-us1.eak.twilio.com (alive=false)
2026/05/28 23:41:51 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:51 [scan] streamed subdomain: aim-a.us1.twilio.com (alive=false)
2026/05/28 23:41:52 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:52 [scan] streamed subdomain: webhooks.ashburn.dev-us1.twilio.com (alive=true)
2026/05/28 23:41:52 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:52 [scan] streamed subdomain: webhooks.frankfurt.au1.twilio.com (alive=false)
2026/05/28 23:41:54 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:54 [scan] streamed subdomain: lookups.dev.twilio.com (alive=true)
2026/05/28 23:41:54 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:54 [scan] streamed subdomain: pstn.jp1.twilio.com (alive=false)
2026/05/28 23:41:59 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:59 [scan] streamed subdomain: aeuwa09.teams.twilio.com (alive=false)
2026/05/28 23:41:59 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:59 [scan] streamed subdomain: pn-es-kibana.dev-us1.eak.twilio.com (alive=false)
2026/05/28 23:41:59 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:41:59 [scan] streamed subdomain: sn-sonar.corp.twilio.com (alive=false)
2026/05/28 23:42:00 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:00 [scan] streamed subdomain: aeuwa18.teams.twilio.com (alive=false)
2026/05/28 23:42:01 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:01 [scan] streamed subdomain: github-safe-settings.us1.twilio.com (alive=false)
2026/05/28 23:42:01 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:01 [scan] streamed subdomain: aeuwf64.teams.twilio.com (alive=false)
2026/05/28 23:42:01 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:01 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:01 [scan] streamed subdomain: auswc06.teams.twilio.com (alive=false)
2026/05/28 23:42:01 [scan] streamed subdomain: ashburn-ix.us2.twilio.com (alive=false)
2026/05/28 23:42:01 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:01 [scan] streamed subdomain: be820d9fb916fc6c966c6e32e0be2669c9cfd5d3.console.dev.twilio.com (alive=false)
2026/05/28 23:42:02 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:02 [scan] streamed subdomain: previews.console.dev.twilio.com (alive=false)
2026/05/28 23:42:02 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:02 [scan] streamed subdomain: ausea60.teams.twilio.com (alive=false)
2026/05/28 23:42:03 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:03 [scan] streamed subdomain: achxb01.teams.twilio.com (alive=false)
2026/05/28 23:42:03 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:03 [scan] streamed subdomain: syd.stage.twilio.com (alive=true)
2026/05/28 23:42:03 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:03 [scan] streamed subdomain: ing-test.ie1.twilio.com (alive=true)
2026/05/28 23:42:03 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:03 [scan] streamed subdomain: kontxt-rn.stage-us1.twilio.com (alive=false)
2026/05/28 23:42:04 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:04 [scan] streamed subdomain: 121.sip.frontline.stage.twilio.com (alive=true)
2026/05/28 23:42:04 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:04 [scan] streamed subdomain: eb0d73ff3cbcfa4e724963a356225704ded1485c.console.dev.twilio.com (alive=false)
2026/05/28 23:42:05 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:05 [scan] streamed subdomain: talks.twilio.com (alive=true)
2026/05/28 23:42:06 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:06 [scan] streamed subdomain: sip.san-jose-ix.twilio.com (alive=false)
2026/05/28 23:42:06 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:06 [scan] streamed subdomain: flex-api-egx6asr18z7wv-us1.edge.prod.twilio.com (alive=true)
2026/05/28 23:42:06 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:06 [scan] streamed subdomain: avionics.us1.twilio.com (alive=false)
2026/05/28 23:42:06 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:06 [scan] streamed subdomain: ie1-ix.au1.twilio.com (alive=false)
2026/05/28 23:42:06 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:06 [scan] streamed subdomain: pn-es-kibana.us1.eak.twilio.com (alive=false)
2026/05/28 23:42:06 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:06 [scan] streamed subdomain: rtd-es-kibana.us1.eak.twilio.com (alive=false)
2026/05/28 23:42:06 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:06 [scan] streamed subdomain: auswa13.teams.twilio.com (alive=false)
2026/05/28 23:42:07 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:07 [scan] streamed subdomain: pricing-link-shortening-e2e.stage-us1.twilio.com (alive=true)
2026/05/28 23:42:08 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:08 [scan] streamed subdomain: ers.au1.twilio.com (alive=true)
2026/05/28 23:42:08 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:08 [scan] streamed subdomain: squadron-api.stage.twilio.com (alive=true)
2026/05/28 23:42:08 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:08 [scan] streamed subdomain: sip.frankfurt.twilio.com (alive=false)
2026/05/28 23:42:09 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:09 [scan] streamed subdomain: proxy.stage-us1.eak.twilio.com (alive=false)
2026/05/28 23:42:10 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:10 [scan] streamed subdomain: copycat.dev-us1.twilio.com (alive=false)
2026/05/28 23:42:10 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:10 [scan] streamed subdomain: frankfurt.us1.twilio.com (alive=false)
2026/05/28 23:42:10 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:10 [scan] streamed subdomain: hello.sdonovan.twilio.com (alive=true)
2026/05/28 23:42:10 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:10 [scan] streamed subdomain: virginia.us1.twilio.com (alive=false)
2026/05/28 23:42:11 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:11 [scan] streamed subdomain: kafka-ui.au1.twilio.com (alive=false)
2026/05/28 23:42:12 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:12 [scan] streamed subdomain: realtime-wormhole.us1.twilio.com (alive=true)
2026/05/28 23:42:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:13 [scan] streamed subdomain: staging.sip.frontline.stage.twilio.com (alive=true)
2026/05/28 23:42:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:13 [scan] streamed subdomain: chunderw.dev.twilio.com (alive=false)
2026/05/28 23:42:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:13 [scan] streamed subdomain: public-vip0.us1.twilio.com (alive=false)
2026/05/28 23:42:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:13 [scan] streamed subdomain: stage-ie1.ad.corp.twilio.com (alive=false)
2026/05/28 23:42:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:13 [scan] streamed subdomain: mobile-endpoint.dev-us1.twilio.com (alive=false)
2026/05/28 23:42:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:13 [scan] streamed subdomain: agent-3lo.agentcore-okta-integration.dev.twilio.com (alive=false)
2026/05/28 23:42:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:13 [scan] streamed subdomain: partner-trunk1.sydney.voice-edge.twilio.com (alive=false)
2026/05/28 23:42:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:13 [scan] streamed subdomain: lazarus.dev.twilio.com (alive=false)
2026/05/28 23:42:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:13 [scan] streamed subdomain: messaging-inflight-service.dev-us1.twilio.com (alive=false)
2026/05/28 23:42:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:13 [scan] streamed subdomain: data-platform-api.stage-au1.twilio.com (alive=false)
2026/05/28 23:42:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:13 [scan] streamed subdomain: sip.sao-paulo-ix.twilio.com (alive=false)
2026/05/28 23:42:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:42:13 [scan] streamed subdomain: alb-asg-ops-db.stage-us1.twilio.com (alive=false)
2026/05/28 23:42:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
